Longitud de onda (nm),Intensidad
88.79865146169999,0.1527777777777778
90.29477382350001,0.13194444444444445
91.78950666270003,0.13194444444444445
93.28284997929995,0.2152777777777778
94.7748037733,0.25
96.26536804470004,0.2569444444444444
97.75454279349998,0.2222222222222222
99.24232801969998,0.19444444444444445
100.72872372330005,0.2361111111111111
102.21372990429995,0.2638888888888889
103.69734656269998,0.22916666666666666
105.17957369850006,0.3055555555555556
106.66041131169999,0.3055555555555556
108.13985940229998,0.3611111111111111
109.61791797030003,0.3333333333333333
111.09458701569997,0.2777777777777778
112.56986653849998,0.3402777777777778
114.04375653870005,0.4097222222222222
115.51625701630013,0.4166666666666667
116.98736797129999,0.4305555555555556
118.45708940370008,0.2777777777777778
119.92542131350007,0.19444444444444445
121.39236370069995,0.2222222222222222
122.85791656530006,0.2986111111111111
124.32207990730006,0.3402777777777778
125.78485372669996,0.2569444444444444
127.24623802349998,0.2222222222222222
128.7062327977,0.2777777777777778
130.16483804929993,0.25
131.62205377830009,0.2013888888888889
133.07787998470002,0.1597222222222222
134.53231666849996,0.11805555555555555
135.98536382970002,0.2361111111111111
137.4370214683001,0.2638888888888889
138.88728958429994,0.3125
140.33616817770002,0.3333333333333333
141.7836572485,0.2916666666666667
143.22975679669997,0.3125
144.67446682229996,0.3541666666666667
146.11778732530007,0.4583333333333333
147.55971830569996,0.3611111111111111
149.00025976349997,0.2847222222222222
150.43941169869998,0.3055555555555556
151.8771741113,0.3333333333333333
153.31354700130004,0.3472222222222222
154.74853036870007,0.3402777777777778
156.1821242135,0.3611111111111111
157.61432853570005,0.3541666666666667
159.0451433353,0.3125
160.47456861229995,0.2361111111111111
161.90260436670002,0.2916666666666667
163.32925059849998,0.4513888888888889
164.75450730769995,0.4861111111111111
166.17837449430004,0.4930555555555556
167.60085215830003,0.4097222222222222
169.0219402996999,0.3402777777777778
170.44163891850002,0.4236111111111111
171.85994801470002,0.4027777777777778
173.27686758829992,0.4166666666666667
174.69239763929994,0.3680555555555556
176.10653816770008,0.4027777777777778
177.5192891735,0.3333333333333333
178.93065065670004,0.2847222222222222
180.34062261730008,0.2013888888888889
181.74920505530002,0.16666666666666666
183.15639797069997,0.2638888888888889
184.56220136350004,0.2986111111111111
185.9666152337001,0.3055555555555556
187.36963958129996,0.2986111111111111
188.77127440630005,0.3263888888888889
190.17151970870003,0.3402777777777778
191.57037548850002,0.3333333333333333
192.9678417457,0.2013888888888889
194.36391848030001,0.20833333333333334
195.75860569230002,0.2569444444444444
197.15190338170004,0.3819444444444444
198.54381154850006,0.3958333333333333
199.93433019269997,0.24305555555555555
201.3234593143,0.2847222222222222
202.71119891330005,0.3125
204.0975489897,0.3819444444444444
205.48250954350004,0.4305555555555556
206.8660805747001,0.3611111111111111
208.24826208329995,0.3055555555555556
209.62905406930003,0.3402777777777778
211.0084565327001,0.3819444444444444
212.38646947349997,0.3541666666666667
213.76309289170007,0.4513888888888889
215.13832678730006,0.3958333333333333
216.51217116029994,0.3472222222222222
217.88462601069995,0.3472222222222222
219.25569133850007,0.2986111111111111
220.62536714369998,0.3402777777777778
221.9936534263,0.375
223.36055018630003,0.3958333333333333
224.72605742369996,0.4791666666666667
226.0901751385,0.4444444444444444
227.45290333070005,0.4930555555555556
228.8142420003,0.4236111111111111
230.17419114729995,0.2638888888888889
231.53275077170002,0.22916666666666666
232.8899208735,0.3263888888888889
234.24570145269996,0.3819444444444444
235.60009250930005,0.4027777777777778
236.95309404329993,0.4027777777777778
238.30470605470003,0.3263888888888889
239.65492854350003,0.4513888888888889
241.00376150969993,0.5763888888888888
242.35120495330005,0.5833333333333334
243.69725887430008,0.4930555555555556
245.0419232727001,0.4861111111111111
246.38519814850002,0.4583333333333333
247.72708350170006,0.4305555555555556
249.0675793323,0.3680555555555556
250.40668564029994,0.5555555555555556
251.7444024257,0.5972222222222222
253.08072968850007,0.4930555555555556
254.41566742870003,0.4305555555555556
255.7492156463,0.5
257.0813743413001,0.5972222222222222
258.41214351369996,0.5347222222222222
259.74152316350006,0.4236111111111111
261.06951329070006,0.4166666666666667
262.39611389529995,0.4861111111111111
263.72132497730007,0.4583333333333333
265.0451465367001,0.4305555555555556
266.3675785735,0.4791666666666667
267.6886210877,0.4722222222222222
269.00827407930007,0.5208333333333334
270.3265375483,0.5347222222222222
271.64341149470005,0.5833333333333334
272.9588959185,0.5763888888888888
274.27299081969994,0.5347222222222222
275.5856961983,0.5
276.8970120543001,0.4930555555555556
278.20693838769995,0.5416666666666666
279.51547519850004,0.5902777777777778
280.8226224867,0.6041666666666666
282.1283802523,0.6111111111111112
283.4327484953,0.6527777777777778
284.7357272157,0.6319444444444444
286.0373164134999,0.6041666666666666
287.33751608870006,0.5972222222222222
288.6363262413001,0.5625
289.9337468713,0.6944444444444444
291.22977797869993,0.625
292.5244195635,0.6666666666666666
293.8176716256999,0.6458333333333334
295.1095341653,0.6527777777777778
296.40000718230004,0.6180555555555556
297.6890906767,0.5625
298.9767846485,0.5763888888888888
300.26308909770006,0.5833333333333334
301.5480040242999,0.5277777777777778
302.83152942830003,0.5277777777777778
304.1136653097,0.5208333333333334
305.3944116685,0.4444444444444444
306.67376850470004,0.4375
307.95173581830005,0.5
309.2283136093001,0.6111111111111112
310.5035018777,0.3958333333333333
311.7773006235,0.3472222222222222
313.04970984670007,0.4027777777777778
314.3207295473,0.5069444444444444
315.59035972530006,0.6180555555555556
316.8586003807001,0.5
318.12545151349997,0.4791666666666667
319.39091312370005,0.4652777777777778
320.6549852113,0.5347222222222222
321.9176677763,0.5972222222222222
323.1789608187,0.6041666666666666
324.4388643385001,0.5138888888888888
325.69737833569997,0.3333333333333333
326.95450281029997,0.3333333333333333
328.2102377623,0.3402777777777778
329.4645831917,0.4305555555555556
330.7175390985,0.5416666666666666
331.96910548270006,0.3680555555555556
333.2192823443,0.4097222222222222
334.46806968330003,0.4305555555555556
335.7154674997001,0.4236111111111111
336.96147579350003,0.4791666666666667
338.2060945647,0.4791666666666667
339.44932381330005,0.4166666666666667
340.6911635393,0.4513888888888889
341.9316137427,0.4305555555555556
343.1706744235,0.4444444444444444
344.40834558169996,0.4444444444444444
345.64462721729996,0.2361111111111111
346.87951933030007,0.2916666666666667
348.11302192069996,0.3541666666666667
349.3451349885,0.5555555555555556
350.5758585337,0.5347222222222222
351.8051925562999,0.3680555555555556
353.03313705630006,0.4166666666666667
354.2596920337,0.5069444444444444
355.4848574884999,0.5625
356.7086334207,0.5833333333333334
357.93101983030004,0.4583333333333333
359.1520167173,0.3819444444444444
360.37162408169996,0.4027777777777778
361.58984192350005,0.3541666666666667
362.8066702427,0.4097222222222222
364.0221090393,0.5833333333333334
365.2361583133,0.5625
366.4488180647001,0.4791666666666667
367.6600882935,0.5833333333333334
368.8699689997,0.5416666666666666
370.0784601833,0.5694444444444444
371.28556184429993,0.6111111111111112
372.49127398269997,0.6527777777777778
373.6955965985,0.625
374.89852969170005,0.5555555555555556
376.1000732623,0.5138888888888888
377.30022731030004,0.6319444444444444
378.4989918357,0.6527777777777778
379.69636683850007,0.7083333333333334
380.89235231870003,0.6458333333333334
382.0869482763,0.6458333333333334
383.2801547113,0.6319444444444444
384.4719716237001,0.5763888888888888
385.66239901349996,0.5277777777777778
386.85143688069996,0.4652777777777778
388.0390852253001,0.4791666666666667
389.2253440473,0.5069444444444444
390.4102133467,0.5069444444444444
391.59369312350003,0.6041666666666666
392.77578337769995,0.6319444444444444
393.9564841093,0.625
395.13579531830004,0.7291666666666666
396.3137170047,0.7777777777777778
397.49024916849993,0.6736111111111112
398.6653918097,0.6597222222222222
399.83914492829996,0.5625
401.01150852430004,0.5208333333333334
402.1824825977,0.4930555555555556
403.3520671485,0.5277777777777778
404.5202621767,0.5694444444444444
405.6870676823,0.5902777777777778
406.8524836653,0.6041666666666666
408.0165101257,0.5625
409.1791470635,0.5555555555555556
410.3403944786999,0.5347222222222222
411.50025237129995,0.5763888888888888
412.6587207413,0.5
413.8157995886999,0.5069444444444444
414.97148891349997,0.5208333333333334
416.1257887157,0.5625
417.2786989953,0.4861111111111111
418.43021975229993,0.5277777777777778
419.5803509867,0.5138888888888888
420.7290926985001,0.6180555555555556
421.87644488769996,0.5625
423.02240755430006,0.5902777777777778
424.16698069829994,0.5833333333333334
425.31016431970005,0.6041666666666666
426.45195841850006,0.5694444444444444
427.59236299469995,0.6597222222222222
428.7313780483001,0.8194444444444444
429.8690035793,0.9166666666666666
431.0052395876999,0.8888888888888888
432.1400860735001,0.8125
433.2735430367,0.7638888888888888
434.40561047729994,0.7569444444444444
435.5362883953001,0.8402777777777778
436.66557679069996,0.8611111111111112
437.7934756634999,0.7986111111111112
438.9199850137001,0.7083333333333334
440.0451048413,0.6527777777777778
441.16883514629995,0.6180555555555556
442.29117592870006,0.6319444444444444
443.41212718850005,0.7291666666666666
444.53168892569994,0.7847222222222222
445.64986114030006,0.6875
446.76664383229996,0.6666666666666666
447.88203700169987,0.7222222222222222
448.9960406485001,0.8125
450.10865477269994,0.8194444444444444
451.2198793743,0.7569444444444444
452.3297144533,0.7847222222222222
453.43816000969997,0.7569444444444444
454.5452160434999,0.8263888888888888
455.6508825547001,0.7847222222222222
456.75515954329995,0.8472222222222222
457.8580470092999,0.8888888888888888
458.9595449527,0.8958333333333334
460.0596533735,0.8888888888888888
461.1583722716999,0.8958333333333334
462.2557016473001,0.8888888888888888
463.3516415003,0.8958333333333334
464.4461918306999,1.0
465.5393526385,0.9930555555555556
466.63112392369993,0.9166666666666666
467.72150568629985,0.875
468.8104979263,0.8888888888888888
469.89810064369993,1.1041666666666667
470.9843138384999,1.4097222222222223
472.06913751070005,1.6527777777777777
473.1525716603,1.7847222222222223
474.23461628729996,1.6944444444444444
475.31527139170004,1.7013888888888888
476.3945369735,1.7222222222222223
477.4724130326999,1.5069444444444444
478.5488995693001,1.3680555555555556
479.62399658329997,1.3611111111111112
480.69770407469986,1.4583333333333333
481.7700220435001,1.6597222222222223
482.8409504897,1.7013888888888888
483.9104894132999,1.6875
484.97863881430004,1.6597222222222223
486.04539869269996,1.4930555555555556
487.1107690484999,1.5972222222222223
488.17474988170005,1.75
489.2373411923,1.9027777777777777
490.29854298029994,2.111111111111111
491.3583552457,2.326388888888889
492.4167779885,2.4930555555555554
493.47381120869994,2.6180555555555554
494.52945490630003,2.8819444444444446
495.5837090812999,3.2777777777777777
496.6365737337001,3.8125
497.6880488635001,4.777777777777778
498.7381344707,5.930555555555555
499.7868305553001,7.409722222222222
500.83413711730003,7.944444444444445
501.88005415669994,8.70138888888889
502.9245816735001,10.48611111111111
503.9677196677,19.75
505.00946813929994,35.4375
506.0498270883001,52.638888888888886
507.08879651470005,69.60416666666667
508.1263764185,66.70138888888889
509.1625667997001,48.236111111111114
510.19736765830004,30.944444444444443
511.2307789942999,17.98611111111111
512.2628008077002,14.583333333333334
513.2934330985001,13.375
514.3226758666999,11.944444444444445
515.3505291123001,10.659722222222221
516.3769928353001,10.083333333333334
517.4020670356999,10.13888888888889
518.4257517135002,10.034722222222221
519.4480468687,10.13888888888889
520.4689525013,9.38888888888889
521.4884686113,12.416666666666666
522.5065951987001,16.0625
523.5233322634999,35.076388888888886
524.5386798057002,47.895833333333336
525.5526378253,39.826388888888886
526.5652063222999,22.368055555555557
527.5763852967002,11.25
528.5861747485001,11.67361111111111
529.5945746776999,11.895833333333334
530.6015850843,11.777777777777779
531.6072059682999,11.73611111111111
532.6114373297,11.88888888888889
533.6142791685002,12.027777777777779
534.6157314847001,11.98611111111111
535.6157942783,11.972222222222221
536.6144675493001,12.243055555555555
537.6117512977,12.38888888888889
538.6076455235,12.340277777777779
539.6021502267001,12.409722222222221
540.5952654073001,12.57638888888889
541.5869910653,12.63888888888889
542.5773272007002,12.743055555555555
543.5662738135,12.95138888888889
544.5538309036999,13.284722222222221
545.5399984713001,13.402777777777779
546.5247765163001,13.4375
547.5081650386999,13.583333333333334
548.4901640385001,13.875
549.4707735157001,14.125
550.4499934702999,14.333333333333334
551.4278239023001,15.041666666666666
552.4042648116999,16.319444444444443
553.3793161985,18.5
554.3529780627,20.506944444444443
555.3252504043,23.34027777777778
556.2961332232999,27.243055555555557
557.2656265197002,33.173611111111114
558.2337302935,39.80555555555556
559.2004445446998,46.520833333333336
560.1657692733002,50.611111111111114
561.1297044793,52.458333333333336
562.0922501626999,53.84722222222222
563.0534063235,55.74305555555556
564.0131729617001,61.041666666666664
564.9715500773,66.625
565.9285376703001,71.52083333333333
566.8841357407,77.51388888888889
567.8383442884999,81.58333333333333
568.7911633137,80.92361111111111
569.7425928163,79.59722222222223
570.6926327962999,79.09722222222223
571.6412832537001,78.76388888888889
572.5885441885,79.52083333333333
573.5344156007,82.86805555555556
574.4788974903001,99.82638888888889
575.4219898573001,93.47222222222223
576.3636927016998,91.81944444444444
577.3040060235,93.04166666666667
578.2429298227,100.81944444444444
579.1804640993,86.56944444444444
580.1166088533,82.63888888888889
581.0513640847,83.43055555555556
581.9847297934998,86.1875
582.9167059797,95.65972222222223
583.8472926433001,108.24305555555556
584.7764897842999,118.92361111111111
585.7042974027001,128.52777777777777
586.6307154985,132.61111111111111
587.5557440717002,132.75694444444446
588.4793831223001,132.5
589.4016326502999,131.17361111111111
590.3224926557002,131.28472222222223
591.2419631385001,131.36805555555554
592.1600440986999,132.0
593.0767355363,133.97222222222223
593.9920374513001,123.34027777777777
594.9059498437,77.24305555555556
595.8184727135001,45.77777777777778
596.7296060607,64.21527777777777
597.6393498852999,114.07638888888889
598.5477041873,129.43055555555554
599.4546689667,133.00694444444446
600.3602442234999,131.34722222222223
601.2644299577,131.15277777777777
602.1672261693,132.78472222222223
603.0686328582999,131.82638888888889
603.9686500247001,126.29166666666667
604.8672776685,122.58333333333333
605.7645157897,118.56944444444444
606.6603643883002,114.75
607.5548234643,108.65972222222223
608.4478930176999,99.44444444444444
609.3395730485001,90.47222222222223
610.2298635567001,81.6875
611.1187645422999,70.05555555555556
612.0062760053002,54.951388888888886
612.8923979456999,46.576388888888886
613.7771303635,45.61805555555556
614.6604732587002,45.47222222222222
615.5424266313,45.451388888888886
616.4229904812998,45.513888888888886
617.3021648087001,45.423611111111114
618.1799496135,45.361111111111114
619.0563448957,45.513888888888886
619.9313506553001,45.50694444444444
620.8049668923,45.40972222222222
621.6771936067,45.40277777777778
622.5480307985001,45.25
623.4174784677,45.24305555555556
624.2855366142999,45.28472222222222
625.1522052383002,45.27777777777778
626.0174843397001,45.24305555555556
626.8813739185,45.15972222222222
627.7438739747001,45.15972222222222
628.6049845083,45.291666666666664
629.4647055193,45.520833333333336
630.3230370077001,45.423611111111114
631.1799789735,45.451388888888886
632.0355314167,45.125
632.8896943373002,44.645833333333336
633.7424677353001,44.34722222222222
634.5938516107001,43.97222222222222
635.4438459635,43.701388888888886
636.2924507937,43.548611111111114
637.1396661013,43.4375
637.9854918863,43.083333333333336
638.8299281487,42.576388888888886
639.6729748885,42.354166666666664
640.5146321057002,42.0
641.3548998003,41.5625
642.1937779723,41.13194444444444
643.0312666217001,40.93055555555556
643.8673657485001,40.479166666666664
644.7020753526999,40.208333333333336
645.5353954343002,40.18055555555556
646.3673259933,39.729166666666664
647.1978670297001,39.69444444444444
648.0270185435002,39.11805555555556
648.8547805347,38.68055555555556
649.6811530032999,38.166666666666664
650.5061359493002,37.90972222222222
651.3297293727001,37.138888888888886
652.1519332734999,36.65972222222222
652.9727476517,36.375
653.7921725072999,36.15972222222222
654.6102078402998,35.729166666666664
655.4268536507,35.06944444444444
656.2421099384999,34.56944444444444
657.0559767037,33.69444444444444
657.8684539463002,32.736111111111114
658.6795416663001,32.03472222222222
659.4892398637,31.354166666666668
660.2975485385002,30.63888888888889
661.1044676907,30.29861111111111
661.9099973202999,29.84722222222222
662.7141374273001,29.493055555555557
663.5168880117001,29.07638888888889
664.3182490735,28.868055555555557
665.1182206127,28.520833333333332
665.9168026293,28.020833333333332
666.7139951233,27.29861111111111
667.5097980947,26.65972222222222
668.3042115435001,25.854166666666668
669.0972354697001,24.98611111111111
669.8888698733001,23.791666666666668
670.6791147543001,23.006944444444443
671.4679701127002,21.958333333333332
672.2554359485,20.78472222222222
673.0415122617001,19.71527777777778
673.8261990523001,18.86111111111111
674.6094963203002,17.833333333333332
675.3914040657,16.541666666666668
676.1719222885001,15.729166666666666
676.9510509887,15.159722222222221
677.7287901663001,14.395833333333334
678.5051398213002,13.6875
679.2800999537001,12.79861111111111
680.0536705635,12.23611111111111
680.8258516507001,11.819444444444445
681.5966432153,11.256944444444445
682.3660452573001,10.79861111111111
683.1340577767003,9.965277777777779
683.9006807735002,9.3125
684.6659142476999,9.04861111111111
685.4297581993001,8.75
686.1922126283,8.020833333333334
686.9532775347,7.284722222222222
687.7129529185002,6.715277777777778
688.4712387797001,6.569444444444445
689.2281351182999,6.319444444444445
689.9836419343001,5.826388888888889
690.7377592277,5.298611111111111
691.4904869985,4.402777777777778
692.2418252467003,4.097222222222222
692.9917739723,3.8472222222222223
693.7403331753001,3.6041666666666665
694.4875028557001,3.5555555555555554
695.2332830135001,3.4097222222222223
695.9776736486999,3.236111111111111
696.7206747613002,2.826388888888889
697.4622863513,2.736111111111111
698.2025084187001,2.7083333333333335
698.9413409635001,2.5972222222222223
699.6787839857,2.4444444444444446
700.4148374853,2.3680555555555554
701.1495014623001,2.3680555555555554
701.8827759167,2.2708333333333335
702.6146608484999,2.1666666666666665
703.3451562577002,2.0625
704.0742621443001,2.0416666666666665
704.8019785083,1.9791666666666667
705.5283053497001,1.8541666666666667
706.2532426685,1.7430555555555556
706.9767904646999,1.6875
707.6989487383,1.6597222222222223
708.4197174893,1.5694444444444444
709.1390967176999,1.5277777777777777
709.8570864235,1.5138888888888888
710.5736866067,1.3819444444444444
711.2888972673,1.3125
712.0027184053001,1.3472222222222223
712.7151500207001,1.3125
713.4261921135001,1.1875
714.1358446837,1.2083333333333333
714.8441077313,1.1319444444444444
715.5509812563,1.0555555555555556
716.2564652587,1.0138888888888888
716.9605597385,1.0763888888888888
717.6632646956998,1.0972222222222223
718.3645801303,1.0416666666666667
